step,Customer,age,gender,merchant,category,amount,fraud
0,281893917,3,0,348934600,10,1.72,0
0,120661238,6,0,348934600,10,8.14,0
0,1617276678,3,0,348934600,10,43.76,0
0,1499019507,2,0,348934600,10,52.36,0
0,83086349,6,0,1823072687,10,14.2,0
0,2006367089,6,1,1823072687,10,2.06,0
0,870367228,4,0,348934600,10,45.32,0
0,966335674,3,0,348934600,10,10.38,0
0,694265356,3,1,348934600,10,2.46,0
0,400803731,2,1,348934600,10,40.15,0
0,477595630,4,0,348934600,10,4.96,0
0,1721541488,2,0,348934600,10,43.55,0
0,949023995,3,0,348934600,10,8.56,0
0,439601438,5,1,348934600,10,28.06,0
0,1482560016,5,0,348934600,10,7.89,0
0,13098029,5,1,348934600,10,44.59,0
0,672742304,4,0,348934600,10,10.84,0
0,916497516,3,1,348934600,10,13.35,0
0,1403689550,2,1,348934600,10,10.49,0
0,869565327,5,1,348934600,10,6.19,0
0,1085056650,1,1,348875670,22,114.54,0
0,1035681921,1,0,348934600,10,23.97,0
0,1476505660,1,1,348934600,10,7.75,0
0,948004275,2,0,151143676,13,36.41,0
0,650108285,4,1,1053599405,21,11.83,0
0,2041218422,3,0,1823072687,10,4.23,0
0,2081956948,2,0,348934600,10,11.23,0
0,1305339250,4,0,348934600,10,20.55,0
0,1459810780,2,1,348934600,10,43.78,0
0,433481742,4,1,348934600,10,10.96,0
0,288684762,3,0,348934600,10,33.27,0
0,1817842389,5,0,692898500,21,109.26,0
0,206074131,5,1,348934600,10,38.38,0
0,1502804084,2,1,348934600,10,1.01,0
0,2134043204,3,0,348934600,10,31.73,0
0,662187574,2,0,348934600,10,13.33,0
0,2039473569,2,0,348934600,10,68.39,0
0,370861553,2,0,348934600,10,2.46,0
0,1187730955,3,0,1823072687,10,33.71,0
0,426128777,3,1,348934600,10,39.96,0
0,779868884,1,0,348934600,10,17.56,0
0,2092526272,6,1,840466850,20,163.56,0
0,1450354557,3,1,348934600,10,23.24,0
0,1313060996,3,1,348934600,10,26.46,0
0,1091966081,3,1,348934600,10,13.56,0
0,564600361,2,0,348934600,10,25.53,0
0,661876608,1,1,1741626453,19,11.83,0
0,1871594117,1,0,348934600,10,24.15,0
0,759167881,2,1,348934600,10,2.63,0
0,359668643,2,0,348934600,10,31.2,0
0,1536083561,2,1,348934600,10,4.15,0
0,2043927860,2,0,348934600,10,29.95,0
0,1159406873,3,1,348934600,10,58.95,0
0,1463833315,1,0,1053599405,21,7.94,0
0,1206604144,2,1,348934600,10,37.8,0
0,673469784,3,1,348934600,10,55.19,0
0,994739890,5,0,348934600,10,32.95,0
0,409331076,4,0,1823072687,10,50.9,0
0,1229072215,3,0,348934600,10,15.69,0
0,1070277785,4,1,348934600,10,14.36,0
0,1324001180,2,0,1823072687,10,50.57,0
0,1424475955,3,0,348934600,10,37.73,0
0,1423644375,2,0,348934600,10,30.98,0
0,2042503226,2,1,348934600,10,10.37,0
0,2038427935,3,1,348934600,10,64.69,0
0,1549232957,3,0,1823072687,10,44.5,0
0,1314685160,1,0,348934600,10,5.5,0
0,276142295,3,0,348934600,10,30.86,0
0,2035341190,2,0,348934600,10,61.83,0
0,1846578588,3,0,348934600,10,55.55,0
0,2029028090,4,0,348934600,10,73.36,0
0,1568358546,2,1,348934600,10,47.14,0
0,1818841328,2,0,348934600,10,14.55,0
0,142251484,6,0,348934600,10,44.22,0
0,413843100,3,1,348934600,10,38.2,0
0,1368210201,2,1,348934600,10,12.55,0
0,747590731,3,1,348934600,10,0.1,0
0,1032715879,3,1,85975013,11,36.55,0
0,441989517,3,1,348934600,10,15.04,0
0,1506293914,5,0,1823072687,10,54.45,0
0,1800696439,5,0,348934600,10,66.57,0
0,1385780363,4,1,348934600,10,56.93,0
0,947010068,4,1,348934600,10,3.5,0
0,1939799337,4,1,348934600,10,11.78,0
0,1842441894,3,0,1535107174,15,52.38,0
0,207576555,3,1,348934600,10,31.98,0
0,334817037,3,0,348934600,10,27.98,0
0,1436756684,2,1,692898500,21,187.62,0
0,1419246450,3,0,1823072687,10,19.23,0
0,1025104996,5,0,1823072687,10,47.82,0
0,1325638360,5,0,348934600,10,28.6,0
0,655150548,1,1,348934600,10,7.06,0
0,75274383,4,0,85975013,11,49.59,0
0,357634845,3,0,1823072687,10,12.16,0
0,1394428191,1,1,348934600,10,20.96,0
0,602096181,1,1,85975013,11,36.9,0
0,1815496848,2,0,348934600,10,11.06,0
0,326482046,3,0,1823072687,10,9.59,0
0,524644424,4,0,348934600,10,41.33,0
0,411345215,1,1,348934600,10,25.23,0
0,447271561,3,0,855959430,12,2.09,0
0,1808964355,1,1,348934600,10,3.62,0
0,1730375460,2,1,348934600,10,24.29,0
0,982406682,1,0,1823072687,10,22.84,0
0,665566426,3,1,85975013,11,40.69,0
0,395508885,4,0,348934600,10,5.31,0
0,369046885,4,0,348934600,10,41.67,0
0,1445784416,4,0,348934600,10,30.57,0
0,236999052,1,0,1823072687,10,8.71,0
0,1316262830,1,1,348934600,10,3.03,0
0,1935421495,1,1,348934600,10,13.72,0
0,1960866892,2,0,855959430,12,22.65,0
0,677561666,1,1,348934600,10,19.73,0
0,1916796804,4,1,348934600,10,33.12,0
0,1956819896,2,0,348934600,10,6.09,0
0,626836922,5,1,348934600,10,37.25,0
0,526635102,2,0,348934600,10,19.97,0
0,1778762788,2,1,349281107,16,15.31,0
0,427983732,4,1,348934600,10,19.19,0
0,2132111174,3,1,348934600,10,48.26,0
0,991774315,3,1,349281107,16,79.71,0
0,720418898,3,0,348934600,10,16.47,0
0,956954767,3,1,348934600,10,54.54,0
0,1711634686,3,1,348934600,10,44.5,0
0,1711699171,2,0,348934600,10,35.39,0
0,1937615372,4,1,85975013,11,22.42,0
0,564451627,3,1,348934600,10,67.88,0
0,897057254,2,1,348934600,10,4.02,0
0,1196357413,3,1,1823072687,10,11.95,0
0,203427830,2,1,348934600,10,16.6,0
0,1320820565,2,1,348934600,10,61.9,0
0,1803181641,2,0,348934600,10,48.24,0
0,1723897078,2,1,348934600,10,41.98,0
0,170769685,4,0,348934600,10,5.67,0
0,1710930627,2,1,1823072687,10,17.37,0
0,1468082478,4,1,1823072687,10,14.87,0
0,998690782,2,0,85975013,11,46.88,0
0,2126019044,4,0,348934600,10,2.81,0
0,296630818,3,0,348934600,10,18.25,0
0,1050458046,6,0,348934600,10,8.6,0
0,1275741147,3,1,348934600,10,20.37,0
0,1264836741,2,1,348934600,10,25.95,0
0,1807259356,3,1,348934600,10,62.76,0
0,108794529,4,1,348934600,10,17.36,0
0,495652708,2,0,1823072687,10,71.65,0
0,1437990673,2,1,348934600,10,6.34,0
0,1959067413,4,0,209847108,15,86.09,0
0,1514973352,2,1,348934600,10,28.82,0
0,741680636,4,0,348934600,10,19.55,0
0,1465698425,2,0,2122776122,23,98.19,0
0,1452020181,5,0,348934600,10,10.41,0
0,1760986787,2,0,85975013,11,30.92,0
0,1426006139,4,1,348934600,10,22.68,0
0,179748485,2,0,348934600,10,50.9,0
0,936853935,3,0,1823072687,10,49.54,0
0,1660043980,3,1,1823072687,10,38.58,0
0,1951890364,3,1,348934600,10,1.95,0
0,386205251,2,1,1823072687,10,16.4,0
0,1935661715,2,0,348934600,10,4.19,0
0,294914134,2,1,1823072687,10,62.11,0
0,1999090638,2,1,348934600,10,15.84,0
0,1890250226,3,0,348934600,10,31.45,0
0,1426420214,1,0,348934600,10,26.7,0
0,1687751654,3,0,348934600,10,51.36,0
0,1522289895,3,1,348934600,10,21.61,0
0,873821675,4,0,348934600,10,17.76,0
0,1637357651,3,0,151143676,13,23.56,0
0,72452640,2,1,348934600,10,15.87,0
0,800967034,3,1,1823072687,10,1.21,0
0,1223439629,4,0,348934600,10,46.29,0
0,1915603015,4,1,348934600,10,21.5,0
0,1896250849,1,0,1823072687,10,31.51,0
0,1680004438,2,1,348934600,10,44.31,0
0,1276892406,4,0,348934600,10,38.26,0
0,1439470393,2,1,1823072687,10,15.49,0
0,181787207,3,0,1873032707,22,71.76,0
0,2063978670,2,0,2011752106,22,194.59,0
0,766302474,4,1,348934600,10,44.57,0
0,1913127981,4,1,348934600,10,21.21,0
0,1732752834,3,0,348934600,10,24.87,0
0,1095604325,1,1,348934600,10,19.38,0
0,245019752,2,1,348934600,10,55.7,0
0,954150626,6,1,348934600,10,16.78,0
0,1658315324,4,0,348934600,10,31.9,0
0,1060470494,2,1,1823072687,10,31.59,0
0,1053477622,2,0,348934600,10,8.66,0
0,1571595392,2,0,348934600,10,6.21,0
0,1633477199,2,0,348934600,10,57.17,0
0,1990073844,4,0,1823072687,10,24.57,0
0,1004300450,4,0,348934600,10,4.2,0
0,756645719,2,1,348934600,10,26.52,0
0,1057285507,5,0,348934600,10,31.93,0
0,2144562698,1,1,1535107174,15,55.3,0
0,1475486134,5,0,348934600,10,31.14,0
0,1813956515,1,0,1823072687,10,14.36,0
0,1600642825,3,1,1823072687,10,26.93,0
0,1936855292,3,1,348934600,10,19.42,0
0,1128349548,2,1,348934600,10,36.62,0
0,956414645,2,1,348934600,10,1.18,0
0,1807153148,4,1,348934600,10,11.41,0
0,696052681,2,1,348934600,10,16.1,0
0,173276320,2,1,1823072687,10,35.61,0
0,1161671147,2,1,348934600,10,27.32,0
0,295362058,4,0,348934600,10,3.3,0
0,822689044,2,0,348934600,10,28.13,0
0,1353776547,6,0,857378720,22,49,0
0,105013970,3,0,348934600,10,79.35,0
0,777971561,2,1,1198415165,15,122.26,0
0,23049140,5,1,348934600,10,17.51,0
0,1991820533,5,0,348934600,10,15.72,0
0,1580025618,2,1,348934600,10,61.93,0
0,713872230,2,0,1823072687,10,18.81,0
0,130295904,3,1,348934600,10,38.88,0
0,1435043122,5,0,1823072687,10,33.02,0
0,1963617384,2,1,348934600,10,51.86,0
0,5191822,1,1,1748431652,15,45.19,0
0,1350793893,1,0,209847108,15,60.71,0
0,359698649,3,1,348934600,10,38.78,0
0,241071592,2,0,348934600,10,38.92,0
0,177123752,4,0,348934600,10,11.73,0
0,1867965524,4,0,348934600,10,47.16,0
0,417912401,3,1,348934600,10,40.66,0
0,862785719,3,1,348934600,10,33.62,0
0,1373973501,4,1,1823072687,10,6.58,0
0,161101673,2,0,1823072687,10,26.27,0
0,1714676783,3,0,348934600,10,44.36,0
0,679458582,4,1,348934600,10,23.72,0
0,656405809,1,0,348934600,10,59.78,0
0,757950779,6,0,348934600,10,36.68,0
0,278501873,2,1,348934600,10,29.92,0
0,812882942,1,1,348934600,10,31.64,0
0,1359606474,3,1,348934600,10,20.33,0
0,456338836,5,1,348934600,10,29.03,0
0,210563051,3,0,348934600,10,2.66,0
0,1891401770,4,1,480139044,21,266.59,0
0,450548035,3,0,348934600,10,20.5,0
0,1378412230,2,1,348934600,10,47.86,0
0,253956131,6,0,1535107174,15,37.43,0
0,131296547,2,0,348934600,10,26.79,0
0,1082594377,2,1,980657600,19,88.2,0
0,1076053396,4,0,348934600,10,42.58,0
0,2127479268,5,1,348934600,10,18.48,0
0,1535613790,3,0,1823072687,10,35.89,0
0,227186054,6,1,348934600,10,46.19,0
0,1701338775,5,1,348934600,10,60.05,0
0,74848504,3,1,1823072687,10,29.1,0
0,1902104464,6,1,348934600,10,44.51,0
0,64700533,3,1,348934600,10,12.53,0
0,1996249538,2,0,85975013,11,35.23,0
0,2704357,4,1,348934600,10,3.92,0
0,77017704,2,1,348934600,10,23.03,0
0,1988025089,2,1,348934600,10,28.91,0
0,1559091388,4,1,348934600,10,48.62,0
0,1807567788,4,0,1823072687,10,24.31,0
0,1216409727,3,1,348934600,10,30.78,0
0,1862556322,3,1,348934600,10,14.35,0
0,251602943,2,1,348934600,10,22.14,0
0,566582492,3,0,348934600,10,28.63,0
0,1693925346,4,1,348934600,10,88.54,0
0,286580355,6,0,348934600,10,18.53,0
0,1214229415,4,1,348934600,10,98.35,0
0,344259725,3,0,348934600,10,16.1,0
0,1022530210,4,0,348934600,10,37.95,0
0,1658591237,1,0,348934600,10,25.28,0
0,324333692,4,1,348934600,10,12.27,0
0,1266329800,4,1,348934600,10,55.1,0
0,1952109278,1,0,348934600,10,0.61,0
0,1457092141,2,1,348934600,10,4.39,0
0,2038018161,2,0,348934600,10,20.93,0
0,1390331883,2,1,151143676,13,49.65,0
0,2131498052,5,0,1352454843,22,71,0
0,106333716,3,1,348934600,10,42.8,0
0,1635987808,5,1,348934600,10,5.35,0
0,2038979642,3,1,1823072687,10,32.86,0
0,1525483242,3,0,1823072687,10,46,0
0,1615196201,1,1,348934600,10,31.74,0
0,1129111658,5,1,348934600,10,25.88,0
0,529768403,6,1,348934600,10,6.28,0
0,1360225709,5,1,855959430,12,61.75,0
0,193924578,4,1,1823072687,10,52.47,0
0,344248234,2,0,348934600,10,16.91,0
0,612357573,6,0,348934600,10,2.53,0
0,823891015,2,1,348934600,10,50.36,0
0,1452354279,3,0,348934600,10,8.02,0
0,601235628,4,1,1823072687,10,19.46,0
0,1763371495,2,1,348934600,10,15.97,0
0,381250974,2,1,348934600,10,32.55,0
0,1459624061,4,1,348934600,10,35.56,0
0,1457264318,3,1,1823072687,10,9.17,0
0,2057462116,1,0,348934600,10,10.42,0
0,1296664552,3,0,855959430,12,49.3,0
0,1939349733,2,0,348934600,10,29.36,0
0,1784864427,5,0,348934600,10,36.9,0
0,448612141,3,0,348934600,10,26.78,0
0,1519265307,5,1,348934600,10,23.05,0
0,734817849,2,0,348934600,10,31.42,0
0,742784538,3,0,1823072687,10,16.17,0
0,1230747575,3,0,855959430,12,15.26,0
0,752270622,1,1,348934600,10,13.96,0
0,1920284556,2,1,348934600,10,17.37,0
0,965952231,5,0,348934600,10,2.04,0
0,837031785,3,1,348934600,10,6.43,0
0,1667929755,3,1,1823072687,10,12.85,0
0,33469777,1,0,348934600,10,10.28,0
0,1807765388,3,1,348934600,10,23.67,0
0,1918953803,2,1,348934600,10,11.44,0
0,1352750459,6,0,348934600,10,11.76,0
0,1051712338,4,0,348934600,10,23.93,0
0,399061526,2,1,1823072687,10,2.1,0
0,1108967401,1,0,348934600,10,9.25,0
0,1782998558,3,1,348934600,10,21.04,0
0,1089903335,3,0,348934600,10,12.82,0
0,1591441443,6,0,85975013,11,19.05,0
0,1080719046,3,0,348934600,10,10.88,0
0,151715772,3,1,348934600,10,25.22,0
0,1731135780,2,0,348934600,10,13.44,0
0,1556912476,3,1,348934600,10,42.69,0
0,108266856,3,1,1823072687,10,55.84,0
0,1656440641,2,0,348934600,10,41.79,0
0,138375181,5,1,855959430,12,69.65,0
0,1200227736,2,0,348934600,10,0.3,0
0,171345183,3,1,348934600,10,12.61,0
0,139784508,2,0,1823072687,10,6.18,0
0,1568308501,3,0,348934600,10,27.67,0
0,951689990,3,1,348934600,10,44.8,0
0,1944210063,3,0,348934600,10,27.85,0
0,1657925669,3,1,348934600,10,34.31,0
0,57136184,6,1,348934600,10,15.99,0
0,494777408,2,0,348934600,10,19.39,0
0,1089848865,3,1,348934600,10,28.32,0
0,19820082,5,1,348934600,10,11.03,0
0,1643499361,4,0,1823072687,10,4.88,0
0,956700475,4,1,348934600,10,29.93,0
0,914285365,4,0,348934600,10,54.17,0
0,1341517098,4,1,348934600,10,18.54,0
0,956898918,2,1,348934600,10,24.44,0
0,563130428,3,0,348934600,10,25.85,0
0,1017469037,2,0,348934600,10,8.06,0
0,286547187,2,0,348934600,10,6.35,0
0,1689083890,2,1,85975013,11,47.44,0
0,966984015,4,0,348934600,10,38.32,0
0,356873706,3,0,1823072687,10,13.79,0
0,1905402681,1,0,348934600,10,1.51,0
0,715527139,1,0,480139044,21,44.14,0
0,1154631581,5,0,348934600,10,37.67,0
0,1913314890,3,1,348934600,10,25.3,0
0,2110568911,2,1,348934600,10,57.26,0
0,856318696,2,1,348934600,10,54.22,0
0,566232847,3,0,348934600,10,16.42,0
0,1756466427,4,0,348934600,10,16.47,0
0,2026269026,3,0,1198415165,15,40.31,0
0,843090653,4,1,855959430,12,57.28,0
0,475340225,2,0,1823072687,10,6.01,0
0,1102464953,4,1,348934600,10,6.63,0
0,755000520,2,1,348934600,10,44.27,0
0,385721880,2,0,1823072687,10,2.93,0
0,1969430351,3,0,85975013,11,6.92,0
0,1817318774,2,1,980657600,19,106.29,0
0,862267590,4,0,348934600,10,33.28,0
0,1799527037,2,0,855959430,12,19.21,0
0,26045684,4,1,348934600,10,15.34,0
0,1803364571,5,0,348934600,10,27.81,0
0,2145933360,5,1,348934600,10,57.79,0
0,126488680,4,0,348934600,10,11.34,0
0,635222317,3,1,348934600,10,54.83,0
0,1070471979,3,0,85975013,11,44.77,0
0,1854104284,2,1,348934600,10,29.94,0
0,2086664398,2,1,85975013,11,1.6,0
0,1615671416,6,1,348934600,10,17.74,0
0,1767072624,2,1,348934600,10,50.91,0
0,856674856,2,1,348934600,10,31.34,0
0,1688605578,3,0,348934600,10,13.09,0
0,845102514,4,0,85975013,11,13.85,0
0,1259760240,2,1,348934600,10,7.11,0
0,723509264,4,1,2122776122,23,54.59,0
0,918296398,2,1,348934600,10,10.09,0
0,1769401317,3,0,348934600,10,41.78,0
0,1962407385,2,0,348934600,10,22.11,0
0,841616397,2,0,85975013,11,7.44,0
0,74457300,1,1,348934600,10,13.16,0
0,364273844,3,1,348934600,10,66.22,0
0,1475799889,3,1,348934600,10,27.57,0
0,955592184,2,1,348934600,10,22.75,0
0,1395098424,2,1,348934600,10,2.55,0
0,1104044396,1,0,348934600,10,48.41,0
0,1197304790,3,0,1352454843,22,90.3,0
0,532118459,3,1,348934600,10,37.58,0
0,1419235351,4,0,348934600,10,5.18,0
0,395508103,2,1,855959430,12,18.19,0
0,927766810,3,1,348934600,10,2.74,0
0,1081944543,4,1,348934600,10,32.71,0
0,662396672,2,0,348934600,10,37.73,0
0,1741615821,3,0,348934600,10,16.1,0
0,1731249040,1,1,348934600,10,30.86,0
0,743791359,3,1,348934600,10,2.49,0
0,1975714155,5,1,1823072687,10,46.01,0
0,1067134113,4,1,1823072687,10,16.44,0
0,560376591,2,1,348934600,10,10.99,0
0,399875163,2,0,348934600,10,1.47,0
0,1872482068,4,0,348934600,10,14.89,0
0,2084449024,4,1,348934600,10,25.36,0
0,75208519,2,0,348934600,10,47.45,0
0,1040980271,3,0,348934600,10,9.57,0
0,1486017704,3,1,348934600,10,43.42,0
0,671449181,3,1,1198415165,15,38.48,0
0,401828466,3,0,348934600,10,5.18,0
0,484268062,3,1,348934600,10,23.75,0
0,801383032,3,0,151143676,13,98.44,0
0,69317479,3,1,1823072687,10,39.67,0
0,745099746,3,1,348934600,10,53.78,0
0,1862384239,4,0,117188757,23,87.51,0
0,125143024,5,0,348934600,10,12.03,0
0,676229147,2,0,348934600,10,23.14,0
0,1303935849,2,0,348934600,10,26.04,0
0,861479162,3,1,348934600,10,30.35,0
0,534961358,2,1,348934600,10,28.69,0
0,582688427,5,0,348934600,10,14.13,0
0,1532733169,3,0,348934600,10,2.07,0
0,1299474405,4,1,348934600,10,26.77,0
0,164104645,5,1,1823072687,10,9.7,0
0,1090528803,3,1,348934600,10,34.28,0
0,1179217322,5,1,85975013,11,63.22,0
0,1967337226,4,0,1823072687,10,26.95,0
0,737765767,2,1,840466850,20,247.76,0
0,1750362802,5,0,348934600,10,57.23,0
0,338406777,3,1,348934600,10,37.29,0
0,2078039202,4,0,1535107174,15,33.78,0
0,1234264195,5,1,348934600,10,40.93,0
0,1882101149,4,0,348934600,10,39.26,0
0,2125787399,4,1,348934600,10,17.19,0
0,1027777422,2,0,348934600,10,16.05,0
0,723171448,4,0,1823072687,10,39.06,0
0,483009385,3,1,348934600,10,34.43,0
0,175698222,2,1,1823072687,10,39.74,0
0,310751417,2,1,1823072687,10,37.12,0
0,1731138845,2,1,348934600,10,49.05,0
0,488606576,2,1,348934600,10,47.71,0
0,1627004719,5,1,348934600,10,43.65,0
0,521087514,4,1,348934600,10,9.54,0
0,1812702959,3,1,348934600,10,55.17,0
0,1810630647,2,1,1053599405,21,105.54,0
0,96407618,4,1,348934600,10,1.74,0
0,1965496749,3,1,348934600,10,4,0
0,476313806,5,1,348934600,10,12.43,0
0,826715503,5,0,348934600,10,9.96,0
0,58324694,3,1,1823072687,10,25.62,0
0,281474709,5,1,348934600,10,21.7,0
0,869954068,3,1,151143676,13,65.69,0
0,168191673,1,1,1823072687,10,60.42,0
0,1494829095,3,1,348934600,10,39.78,0
0,1761368684,1,1,348934600,10,29.18,0
0,183270065,0,1,348934600,10,22.82,0
0,747353905,2,0,348934600,10,3.17,0
0,1415998962,2,1,1823072687,10,26.57,0
0,1158738757,3,0,348934600,10,17.37,0
0,1597289593,4,1,348934600,10,10.2,0
0,1340235335,3,1,348934600,10,37.29,0
0,90085212,1,0,348934600,10,4.14,0
0,150273597,4,0,1823072687,10,23.07,0
0,1238755034,4,0,348934600,10,64.01,0
0,245908628,3,0,348934600,10,22.81,0
0,1740004679,3,1,348934600,10,33.33,0
0,320437746,3,1,1823072687,10,14.7,0
0,1960297159,2,1,348934600,10,0.88,0
0,1078619612,6,1,348934600,10,8.59,0
0,1641760998,5,1,348934600,10,36.18,0
0,616528518,4,1,349281107,16,6.21,0
0,300052027,1,1,348934600,10,43.33,0
0,881073190,2,1,1823072687,10,12.92,0
0,213197624,4,1,348934600,10,19.45,0
0,1899748276,5,1,348934600,10,20.56,0
0,1911281701,2,0,348934600,10,3.84,0
0,192974759,1,1,1741626453,19,1.22,0
0,299858046,2,1,348934600,10,33.94,0
0,2112563194,2,1,348934600,10,10.75,0
0,1970738826,4,0,348934600,10,0.34,0
0,735039923,3,1,348934600,10,3.8,0
0,1449000407,2,0,348934600,10,31.02,0
0,1681589600,2,1,1823072687,10,7.56,0
0,1598564853,2,0,348934600,10,20.49,0
0,331622323,4,1,1823072687,10,37.84,0
0,1611113200,6,0,348934600,10,15.35,0
0,2027052970,5,0,348934600,10,29.82,0
0,1388933025,2,1,1823072687,10,65.41,0
0,1847111025,3,0,348934600,10,16.47,0
0,1557448880,4,0,348934600,10,69.95,0
0,651594350,3,0,348934600,10,64.03,0
0,205797331,4,1,1823072687,10,54.21,0
0,817389751,5,1,1823072687,10,49.89,0
0,1005126300,4,1,348934600,10,16.66,0
0,1466730207,4,1,547558035,16,46.45,0
0,1314174420,2,0,348934600,10,2.11,0
0,913863966,6,0,348934600,10,25.74,0
0,1396904959,3,0,348934600,10,9.17,0
0,119537158,4,1,348934600,10,34.73,0
0,416536713,2,1,348934600,10,5.37,0
0,1783610571,2,1,348934600,10,0.14,0
0,47208933,4,1,348934600,10,15.8,0
0,261398093,3,1,348934600,10,5.11,0
0,607521473,2,0,348934600,10,42.9,0
0,1734879586,1,1,348934600,10,14.29,0
0,1886601622,3,0,348934600,10,25.15,0
0,394469483,3,0,348934600,10,5.47,0
0,1461774305,3,1,348934600,10,6.83,0
0,1614239388,2,0,1823072687,10,31.16,0
0,1643168823,1,1,1823072687,10,13.04,0
0,225675370,4,0,840466850,20,35.85,0
0,196806031,3,1,348934600,10,11.68,0
0,393216567,5,1,151143676,13,17.19,0
